panel,series,point,x_label,y_label,x,y,finite
1,Curve 1,0,Mass Flow Rate [t/hr],Cv (US units),10.0,5.657170791732662,True
1,Curve 1,1,Mass Flow Rate [t/hr],Cv (US units),15.0,8.485756187598998,True
1,Curve 1,2,Mass Flow Rate [t/hr],Cv (US units),20.0,11.314341583465335,True
1,Curve 1,3,Mass Flow Rate [t/hr],Cv (US units),25.0,14.142926979331667,True
1,Curve 1,4,Mass Flow Rate [t/hr],Cv (US units),30.0,16.971512375197996,True
1,Curve 1,5,Mass Flow Rate [t/hr],Cv (US units),35.0,19.800097771064337,True
1,Curve 1,6,Mass Flow Rate [t/hr],Cv (US units),40.0,22.628683166930674,True
1,Curve 1,7,Mass Flow Rate [t/hr],Cv (US units),45.0,25.457268562797,True
1,Curve 1,8,Mass Flow Rate [t/hr],Cv (US units),50.0,28.285853958663335,True
1,Curve 1,9,Mass Flow Rate [t/hr],Cv (US units),55.0,31.114439354529672,True
1,Curve 1,10,Mass Flow Rate [t/hr],Cv (US units),60.0,33.94302475039599,True
1,Curve 1,11,Mass Flow Rate [t/hr],Cv (US units),65.0,36.77161014626235,True
1,Curve 1,12,Mass Flow Rate [t/hr],Cv (US units),70.0,39.600195542128674,True
1,Curve 1,13,Mass Flow Rate [t/hr],Cv (US units),75.0,42.428780937995015,True
1,Curve 1,14,Mass Flow Rate [t/hr],Cv (US units),80.0,45.25736633386134,True
2,Curve 1,0,Mass Flow Rate [t/hr],JT Cooling [°C],10.0,23.038014046190654,True
2,Curve 1,1,Mass Flow Rate [t/hr],JT Cooling [°C],15.0,23.038014046190597,True
2,Curve 1,2,Mass Flow Rate [t/hr],JT Cooling [°C],20.0,23.038014046190597,True
2,Curve 1,3,Mass Flow Rate [t/hr],JT Cooling [°C],25.0,23.03801404619054,True
2,Curve 1,4,Mass Flow Rate [t/hr],JT Cooling [°C],30.0,23.038014046190597,True
2,Curve 1,5,Mass Flow Rate [t/hr],JT Cooling [°C],35.0,23.038014046190597,True
2,Curve 1,6,Mass Flow Rate [t/hr],JT Cooling [°C],40.0,23.038014046190597,True
2,Curve 1,7,Mass Flow Rate [t/hr],JT Cooling [°C],45.0,23.038014046190597,True
2,Curve 1,8,Mass Flow Rate [t/hr],JT Cooling [°C],50.0,23.03801404619054,True
2,Curve 1,9,Mass Flow Rate [t/hr],JT Cooling [°C],55.0,23.038014046190597,True
2,Curve 1,10,Mass Flow Rate [t/hr],JT Cooling [°C],60.0,23.038014046190597,True
2,Curve 1,11,Mass Flow Rate [t/hr],JT Cooling [°C],65.0,23.038014046190654,True
2,Curve 1,12,Mass Flow Rate [t/hr],JT Cooling [°C],70.0,23.038014046190597,True
2,Curve 1,13,Mass Flow Rate [t/hr],JT Cooling [°C],75.0,23.03801404619054,True
2,Curve 1,14,Mass Flow Rate [t/hr],JT Cooling [°C],80.0,23.038014046190597,True
