panel,series,point,x_label,y_label,x,y,finite
1,Hydrate equilibrium curve,0,Temperature (°C),Pressure (bara),8.665928311728749,20.0,True
1,Hydrate equilibrium curve,1,Temperature (°C),Pressure (bara),11.968316961945334,30.0,True
1,Hydrate equilibrium curve,2,Temperature (°C),Pressure (bara),14.230931585355847,40.0,True
1,Hydrate equilibrium curve,3,Temperature (°C),Pressure (bara),15.904561928857731,50.0,True
1,Hydrate equilibrium curve,4,Temperature (°C),Pressure (bara),17.198760950820315,60.0,True
1,Hydrate equilibrium curve,5,Temperature (°C),Pressure (bara),19.067274474901296,80.0,True
1,Hydrate equilibrium curve,6,Temperature (°C),Pressure (bara),20.346560197828808,100.0,True
1,Hydrate equilibrium curve,7,Temperature (°C),Pressure (bara),21.284535620596216,120.0,True
1,Hydrate equilibrium curve,8,Temperature (°C),Pressure (bara),22.34409288432181,150.0,True
1,Hydrate equilibrium curve,9,Temperature (°C),Pressure (bara),23.194016149005506,180.0,True
1,Hydrate equilibrium curve,10,Temperature (°C),Pressure (bara),23.699862406423392,200.0,True
1,Design operating point,0,Temperature (°C),Pressure (bara),25.0,100.0,True
