panel,series,point,x_label,y_label,x,y,finite
1,Curve 1,0,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),5.0,31.963768687227354,True
1,Curve 1,1,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),8.0,32.023029143766216,True
1,Curve 1,2,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),11.0,31.96985180892725,True
1,Curve 1,3,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),14.0,31.891050283410998,True
1,Curve 1,4,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),17.0,31.8091401233723,True
1,Curve 1,5,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),20.0,31.72967683227117,True
1,Curve 1,6,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),23.0,31.654232938149377,True
1,Curve 1,7,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),26.0,31.58307767764187,True
1,Curve 1,8,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),29.0,31.516036875478985,True
1,Curve 1,9,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),32.0,31.452799020218812,True
1,Curve 1,10,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),35.0,31.39302966615276,True
1,Curve 1,11,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),38.0,31.336413679636838,True
1,Curve 1,12,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),41.0,31.282668964201953,True
1,Curve 1,13,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),44.0,31.231548765075043,True
1,Curve 2,0,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),8.0,0.0,True
1,Curve 2,1,2nd Stage Separator Pressure (bara),Final-separator oil rate (tonnes/hr),8.0,1.0,True
