panel,series,point,x_label,y_label,x,y,finite
1,Hydrate Equilibrium Curve,0,Temperature (°C),Pressure (bara),9.730760166102527,20.0,True
1,Hydrate Equilibrium Curve,1,Temperature (°C),Pressure (bara),13.561447308913955,32.85714285714286,True
1,Hydrate Equilibrium Curve,2,Temperature (°C),Pressure (bara),15.963191801263406,45.714285714285715,True
1,Hydrate Equilibrium Curve,3,Temperature (°C),Pressure (bara),17.64507608935645,58.57142857142857,True
1,Hydrate Equilibrium Curve,4,Temperature (°C),Pressure (bara),18.89455154800993,71.42857142857143,True
1,Hydrate Equilibrium Curve,5,Temperature (°C),Pressure (bara),19.857718294941435,84.28571428571429,True
1,Hydrate Equilibrium Curve,6,Temperature (°C),Pressure (bara),20.619975550049446,97.14285714285714,True
1,Hydrate Equilibrium Curve,7,Temperature (°C),Pressure (bara),21.23603654063629,110.0,True
1,Hydrate Equilibrium Curve,8,Temperature (°C),Pressure (bara),21.74384968981707,122.85714285714286,True
1,Hydrate Equilibrium Curve,9,Temperature (°C),Pressure (bara),22.171296853752665,135.71428571428572,True
1,Hydrate Equilibrium Curve,10,Temperature (°C),Pressure (bara),22.538843300169162,148.57142857142858,True
1,Hydrate Equilibrium Curve,11,Temperature (°C),Pressure (bara),22.946114573802276,161.42857142857144,True
1,Hydrate Equilibrium Curve,12,Temperature (°C),Pressure (bara),23.34225102214026,174.28571428571428,True
1,Hydrate Equilibrium Curve,13,Temperature (°C),Pressure (bara),23.721190237065173,187.14285714285714,True
1,Hydrate Equilibrium Curve,14,Temperature (°C),Pressure (bara),24.085252810246573,200.0,True
1,Pipeline Operating Conditions,0,Temperature (°C),Pressure (bara),70.0,150.0,True
1,Pipeline Operating Conditions,1,Temperature (°C),Pressure (bara),70.0,149.65113344024422,True
1,Pipeline Operating Conditions,2,Temperature (°C),Pressure (bara),70.0,149.30161261172458,True
1,Pipeline Operating Conditions,3,Temperature (°C),Pressure (bara),70.0,148.951435663963,True
1,Pipeline Operating Conditions,4,Temperature (°C),Pressure (bara),70.0,148.60060083925563,True
1,Pipeline Operating Conditions,5,Temperature (°C),Pressure (bara),70.0,148.24910647930983,True
1,Pipeline Operating Conditions,6,Temperature (°C),Pressure (bara),70.0,147.89695103229656,True
1,Pipeline Operating Conditions,7,Temperature (°C),Pressure (bara),70.0,147.54413306034644,True
1,Pipeline Operating Conditions,8,Temperature (°C),Pressure (bara),70.0,147.19065124752262,True
1,Pipeline Operating Conditions,9,Temperature (°C),Pressure (bara),70.0,146.8365044082992,True
1,Pipeline Operating Conditions,10,Temperature (°C),Pressure (bara),70.0,146.4816914965869,True
