Figure,Panel,Series,Output / unit,Minimum,Maximum,Finite points,Missing points
ch19_vfp_curves.png,1,WHP = 40 bara,Bottomhole Pressure (bara),53.79150390625,216.92153930664062,12,0
ch19_vfp_curves.png,1,WHP = 60 bara,Bottomhole Pressure (bara),79.80712890625,230.1580810546875,12,0
ch19_vfp_curves.png,1,WHP = 80 bara,Bottomhole Pressure (bara),113.82568359375,245.455322265625,12,0
ch19_vfp_curves.png,1,WHP = 100 bara,Bottomhole Pressure (bara),145.81298828125,257.72552490234375,12,0
ch19_vfp_curves.png,1,WHP = 120 bara,Bottomhole Pressure (bara),175.82763671875,272.215576171875,12,0
