panel,series,point,x_label,y_label,x,y,finite
1,Hydrate curve (uninhibited),0,Temperature (°C),Pressure (bara),8.665928311728749,20.0,True
1,Hydrate curve (uninhibited),1,Temperature (°C),Pressure (bara),11.968316961945334,30.0,True
1,Hydrate curve (uninhibited),2,Temperature (°C),Pressure (bara),14.230931585355847,40.0,True
1,Hydrate curve (uninhibited),3,Temperature (°C),Pressure (bara),15.904561928857731,50.0,True
1,Hydrate curve (uninhibited),4,Temperature (°C),Pressure (bara),17.198760950820315,60.0,True
1,Hydrate curve (uninhibited),5,Temperature (°C),Pressure (bara),19.067274474901296,80.0,True
1,Hydrate curve (uninhibited),6,Temperature (°C),Pressure (bara),20.346560197828808,100.0,True
1,Hydrate curve (uninhibited),7,Temperature (°C),Pressure (bara),21.284535620596216,120.0,True
1,Hydrate curve (uninhibited),8,Temperature (°C),Pressure (bara),22.34409288432181,150.0,True
1,Hydrate curve (uninhibited),9,Temperature (°C),Pressure (bara),23.194016149005506,180.0,True
1,Hydrate curve (uninhibited),10,Temperature (°C),Pressure (bara),23.699862406423392,200.0,True
1,Assumed normal-operation path,0,Temperature (°C),Pressure (bara),80.0,180.0,True
1,Assumed normal-operation path,1,Temperature (°C),Pressure (bara),65.0,165.0,True
1,Assumed normal-operation path,2,Temperature (°C),Pressure (bara),52.0,150.0,True
1,Assumed normal-operation path,3,Temperature (°C),Pressure (bara),42.0,135.0,True
1,Assumed normal-operation path,4,Temperature (°C),Pressure (bara),35.0,120.0,True
1,Assumed normal-operation path,5,Temperature (°C),Pressure (bara),28.0,105.0,True
1,Assumed normal-operation path,6,Temperature (°C),Pressure (bara),22.0,90.0,True
1,Assumed normal-operation path,7,Temperature (°C),Pressure (bara),18.0,78.0,True
1,Assumed normal-operation path,8,Temperature (°C),Pressure (bara),15.0,68.0,True
1,Assumed normal-operation path,9,Temperature (°C),Pressure (bara),12.0,60.0,True
1,Assumed shutdown path,0,Temperature (°C),Pressure (bara),80.0,180.0,True
1,Assumed shutdown path,1,Temperature (°C),Pressure (bara),50.0,178.0,True
1,Assumed shutdown path,2,Temperature (°C),Pressure (bara),30.0,175.0,True
1,Assumed shutdown path,3,Temperature (°C),Pressure (bara),15.0,173.0,True
1,Assumed shutdown path,4,Temperature (°C),Pressure (bara),8.0,171.0,True
1,Assumed shutdown path,5,Temperature (°C),Pressure (bara),4.0,170.0,True
