panel,series,point,x_label,y_label,x,y,finite
1,T = 25.0 °C,0,Pressure (bara),Flash Time (ms),5.0,22.73060000152327,True
1,T = 25.0 °C,1,Pressure (bara),Flash Time (ms),10.0,5.349199996999232,True
1,T = 25.0 °C,2,Pressure (bara),Flash Time (ms),15.0,4.882799999904819,True
1,T = 25.0 °C,3,Pressure (bara),Flash Time (ms),20.0,5.023699999583187,True
1,T = 25.0 °C,4,Pressure (bara),Flash Time (ms),25.0,7.857900000090012,True
1,T = 25.0 °C,5,Pressure (bara),Flash Time (ms),30.0,2.2462000015366357,True
1,T = 25.0 °C,6,Pressure (bara),Flash Time (ms),35.0,2.3753999994369224,True
1,T = 25.0 °C,7,Pressure (bara),Flash Time (ms),40.0,1.6179999984160531,True
1,T = 25.0 °C,8,Pressure (bara),Flash Time (ms),45.0,1.3834999990649521,True
1,T = 25.0 °C,9,Pressure (bara),Flash Time (ms),50.0,59.569000000919914,True
1,T = 25.0 °C,10,Pressure (bara),Flash Time (ms),55.0,1.9016000005649403,True
1,T = 25.0 °C,11,Pressure (bara),Flash Time (ms),60.0,31.543900000542635,True
1,T = 25.0 °C,12,Pressure (bara),Flash Time (ms),65.0,4.309300002205418,True
1,T = 25.0 °C,13,Pressure (bara),Flash Time (ms),70.0,4.295399998227367,True
1,T = 25.0 °C,14,Pressure (bara),Flash Time (ms),75.0,31.141700001171557,True
1,T = 25.0 °C,15,Pressure (bara),Flash Time (ms),80.0,2.146900002117036,True
1,T = 25.0 °C,16,Pressure (bara),Flash Time (ms),85.0,1.770099999703234,True
1,T = 25.0 °C,17,Pressure (bara),Flash Time (ms),90.0,2.1770000021206215,True
1,T = 25.0 °C,18,Pressure (bara),Flash Time (ms),95.0,2.0700999994005542,True
1,T = 25.0 °C,19,Pressure (bara),Flash Time (ms),100.0,1.9940999991376884,True
1,T = 25.0 °C,20,Pressure (bara),Flash Time (ms),105.0,2.394600000116043,True
1,T = 25.0 °C,21,Pressure (bara),Flash Time (ms),110.0,2.0411999976204243,True
1,T = 25.0 °C,22,Pressure (bara),Flash Time (ms),115.0,2.4508999995305203,True
1,T = 25.0 °C,23,Pressure (bara),Flash Time (ms),120.0,1.9885000001522712,True
1,T = 25.0 °C,24,Pressure (bara),Flash Time (ms),125.0,1.8113000005541835,True
1,T = 25.0 °C,25,Pressure (bara),Flash Time (ms),130.0,87.05829999962589,True
1,T = 25.0 °C,26,Pressure (bara),Flash Time (ms),135.0,94.47910000017146,True
1,T = 25.0 °C,27,Pressure (bara),Flash Time (ms),140.0,57.94360000072629,True
1,T = 25.0 °C,28,Pressure (bara),Flash Time (ms),145.0,61.69130000125733,True
1,T = 25.0 °C,29,Pressure (bara),Flash Time (ms),150.0,34.855900001275586,True
1,T = 25.0 °C,30,Pressure (bara),Flash Time (ms),155.0,35.03160000036587,True
1,T = 25.0 °C,31,Pressure (bara),Flash Time (ms),160.0,51.01300000023912,True
1,T = 25.0 °C,32,Pressure (bara),Flash Time (ms),165.0,59.740400000009686,True
1,T = 25.0 °C,33,Pressure (bara),Flash Time (ms),170.0,24.70520000133547,True
1,T = 25.0 °C,34,Pressure (bara),Flash Time (ms),175.0,32.99779999724706,True
1,T = 25.0 °C,35,Pressure (bara),Flash Time (ms),180.0,19.713400000910042,True
1,T = 25.0 °C,36,Pressure (bara),Flash Time (ms),185.0,19.301799999084324,True
1,T = 25.0 °C,37,Pressure (bara),Flash Time (ms),190.0,19.365000000107102,True
1,T = 25.0 °C,38,Pressure (bara),Flash Time (ms),195.0,18.224999999802094,True
1,T = 25.0 °C,39,Pressure (bara),Flash Time (ms),200.0,32.87149999960093,True
1,T = 50.0 °C,0,Pressure (bara),Flash Time (ms),5.0,0.48129999777302146,True
