Figure,Panel,Series,Output / unit,Minimum,Maximum,Finite points,Missing points
ch22_teg_water_content.png,1,Dry gas water content,Dry Gas Water Content [ppmv],18.176671084709653,36.59587641684053,12,0
ch22_teg_water_content.png,1,Pipeline spec (30.0 ppmv),Dry Gas Water Content [ppmv],30.0,30.0,2,0
ch22_compression_power.png,1,Total compression power,Total Compressor Power [MW],0.7950408282557484,3.51747947559721,6,0
