panel,series,point,x_label,y_label,x,y,finite
1,Fluid Temperature,0,Distance Along Pipeline (km),Temperature (°C),0.0,70.0,True
1,Fluid Temperature,1,Distance Along Pipeline (km),Temperature (°C),2.0,70.0,True
1,Fluid Temperature,2,Distance Along Pipeline (km),Temperature (°C),4.0,70.0,True
1,Fluid Temperature,3,Distance Along Pipeline (km),Temperature (°C),6.0,70.0,True
1,Fluid Temperature,4,Distance Along Pipeline (km),Temperature (°C),8.0,70.0,True
1,Fluid Temperature,5,Distance Along Pipeline (km),Temperature (°C),10.0,70.0,True
1,Fluid Temperature,6,Distance Along Pipeline (km),Temperature (°C),12.0,70.0,True
1,Fluid Temperature,7,Distance Along Pipeline (km),Temperature (°C),14.0,70.0,True
1,Fluid Temperature,8,Distance Along Pipeline (km),Temperature (°C),16.0,70.0,True
1,Fluid Temperature,9,Distance Along Pipeline (km),Temperature (°C),18.0,70.0,True
1,Fluid Temperature,10,Distance Along Pipeline (km),Temperature (°C),20.0,70.0,True
1,Seawater Temperature = 4.0 °C,0,Distance Along Pipeline (km),Temperature (°C),0.0,4.0,True
1,Seawater Temperature = 4.0 °C,1,Distance Along Pipeline (km),Temperature (°C),1.0,4.0,True
