Figure,Panel,Series,Output / unit,Minimum,Maximum,Finite points,Missing points
ch18_utilization_bar_chart.png,1,Design Capacity (100%),,0.0,1.0,2,0
ch18_utilization_bar_chart.png,1,Bars 1,Capacity Utilization (%),28.861051527610186,83.33333333333334,3,0
ch18_utilization_vs_feed_rate.png,1,HP Separator,Capacity Utilization (%),33.228134029615696,132.91253611846284,15,0
ch18_utilization_vs_feed_rate.png,1,Export Compressor,Capacity Utilization (%),33.33333333333338,133.33333333333346,15,0
ch18_utilization_vs_feed_rate.png,1,Export Pipeline,Capacity Utilization (%),11.535044264094793,46.247430946662874,15,0
ch18_utilization_vs_feed_rate.png,1,Design Capacity,Capacity Utilization (%),100.0,100.0,2,0
