panel,series,point,x_label,y_label,x,y,finite
1,Fluid Density,0,Fluid Density (kg/m³),Depth Below Reference (m),159.37852021796692,0.0,True
1,Fluid Density,1,Fluid Density (kg/m³),Depth Below Reference (m),174.4540149977328,103.44827586206897,True
1,Fluid Density,2,Fluid Density (kg/m³),Depth Below Reference (m),188.8409193302069,206.89655172413794,True
1,Fluid Density,3,Fluid Density (kg/m³),Depth Below Reference (m),202.5061349186774,310.3448275862069,True
1,Fluid Density,4,Fluid Density (kg/m³),Depth Below Reference (m),215.43710608641615,413.7931034482759,True
1,Fluid Density,5,Fluid Density (kg/m³),Depth Below Reference (m),227.6382232719473,517.2413793103449,True
1,Fluid Density,6,Fluid Density (kg/m³),Depth Below Reference (m),239.12700127407612,620.6896551724138,True
1,Fluid Density,7,Fluid Density (kg/m³),Depth Below Reference (m),249.93044776037527,724.1379310344828,True
1,Fluid Density,8,Fluid Density (kg/m³),Depth Below Reference (m),260.08188332778803,827.5862068965517,True
1,Fluid Density,9,Fluid Density (kg/m³),Depth Below Reference (m),269.61833170201334,931.0344827586207,True
1,Fluid Density,10,Fluid Density (kg/m³),Depth Below Reference (m),283.3889096787275,1034.4827586206898,True
1,Fluid Density,11,Fluid Density (kg/m³),Depth Below Reference (m),286.88774587677483,1137.9310344827586,True
1,Fluid Density,12,Fluid Density (kg/m³),Depth Below Reference (m),290.11855687121766,1241.3793103448277,True
1,Fluid Density,13,Fluid Density (kg/m³),Depth Below Reference (m),293.1216268609011,1344.8275862068965,True
1,Fluid Density,14,Fluid Density (kg/m³),Depth Below Reference (m),295.924321722774,1448.2758620689656,True
1,Fluid Density,15,Fluid Density (kg/m³),Depth Below Reference (m),298.5494831296336,1551.7241379310344,True
1,Fluid Density,16,Fluid Density (kg/m³),Depth Below Reference (m),301.0163630644769,1655.1724137931035,True
1,Fluid Density,17,Fluid Density (kg/m³),Depth Below Reference (m),303.3413303875509,1758.6206896551726,True
1,Fluid Density,18,Fluid Density (kg/m³),Depth Below Reference (m),305.53841275443625,1862.0689655172414,True
1,Fluid Density,19,Fluid Density (kg/m³),Depth Below Reference (m),307.61971767167256,1965.5172413793105,True
1,Fluid Density,20,Fluid Density (kg/m³),Depth Below Reference (m),309.59576352052744,2068.9655172413795,True
1,Fluid Density,21,Fluid Density (kg/m³),Depth Below Reference (m),311.4757426110656,2172.4137931034484,True
1,Fluid Density,22,Fluid Density (kg/m³),Depth Below Reference (m),313.2677322896069,2275.862068965517,True
1,Fluid Density,23,Fluid Density (kg/m³),Depth Below Reference (m),314.97886589601876,2379.310344827586,True
1,Fluid Density,24,Fluid Density (kg/m³),Depth Below Reference (m),316.6154723650276,2482.7586206896553,True
1,Fluid Density,25,Fluid Density (kg/m³),Depth Below Reference (m),318.18319110384743,2586.206896551724,True
1,Fluid Density,26,Fluid Density (kg/m³),Depth Below Reference (m),319.6870672018355,2689.655172413793,True
1,Fluid Density,27,Fluid Density (kg/m³),Depth Below Reference (m),321.13163086459866,2793.1034482758623,True
1,Fluid Density,28,Fluid Density (kg/m³),Depth Below Reference (m),322.52096409717785,2896.551724137931,True
1,Fluid Density,29,Fluid Density (kg/m³),Depth Below Reference (m),323.8587570070007,3000.0,True
2,Temperature,0,Temperature (°C),,50.0,0.0,True
2,Temperature,1,Temperature (°C),,53.10344827586207,103.44827586206897,True
2,Temperature,2,Temperature (°C),,56.206896551724135,206.89655172413794,True
2,Temperature,3,Temperature (°C),,59.310344827586206,310.3448275862069,True
2,Temperature,4,Temperature (°C),,62.41379310344828,413.7931034482759,True
2,Temperature,5,Temperature (°C),,65.51724137931035,517.2413793103449,True
2,Temperature,6,Temperature (°C),,68.62068965517241,620.6896551724138,True
2,Temperature,7,Temperature (°C),,71.72413793103448,724.1379310344828,True
2,Temperature,8,Temperature (°C),,74.82758620689656,827.5862068965517,True
2,Temperature,9,Temperature (°C),,77.93103448275862,931.0344827586207,True
2,Temperature,10,Temperature (°C),,81.0344827586207,1034.4827586206898,True
2,Temperature,11,Temperature (°C),,84.13793103448276,1137.9310344827586,True
2,Temperature,12,Temperature (°C),,87.24137931034483,1241.3793103448277,True
2,Temperature,13,Temperature (°C),,90.34482758620689,1344.8275862068965,True
2,Temperature,14,Temperature (°C),,93.44827586206897,1448.2758620689656,True
2,Temperature,15,Temperature (°C),,96.55172413793103,1551.7241379310344,True
2,Temperature,16,Temperature (°C),,99.65517241379311,1655.1724137931035,True
2,Temperature,17,Temperature (°C),,102.75862068965517,1758.6206896551726,True
2,Temperature,18,Temperature (°C),,105.86206896551724,1862.0689655172414,True
2,Temperature,19,Temperature (°C),,108.9655172413793,1965.5172413793105,True
2,Temperature,20,Temperature (°C),,112.06896551724138,2068.9655172413795,True
2,Temperature,21,Temperature (°C),,115.17241379310344,2172.4137931034484,True
2,Temperature,22,Temperature (°C),,118.27586206896551,2275.862068965517,True
2,Temperature,23,Temperature (°C),,121.37931034482757,2379.310344827586,True
2,Temperature,24,Temperature (°C),,124.48275862068965,2482.7586206896553,True
2,Temperature,25,Temperature (°C),,127.58620689655173,2586.206896551724,True
2,Temperature,26,Temperature (°C),,130.68965517241378,2689.655172413793,True
2,Temperature,27,Temperature (°C),,133.79310344827587,2793.1034482758623,True
2,Temperature,28,Temperature (°C),,136.89655172413794,2896.551724137931,True
2,Temperature,29,Temperature (°C),,140.0,3000.0,True
