panel,series,point,x_label,y_label,x,y,finite
1,$k_{rw}$ (n_w=3.0),0,"Water Saturation, Sw","Relative Permeability, kr",0.15,0.0,True
1,$k_{rw}$ (n_w=3.0),1,"Water Saturation, Sw","Relative Permeability, kr",0.15326633165829145,5.075756297205343e-08,True
1,$k_{rw}$ (n_w=3.0),2,"Water Saturation, Sw","Relative Permeability, kr",0.15653266331658292,4.0606050377642745e-07,True
1,$k_{rw}$ (n_w=3.0),3,"Water Saturation, Sw","Relative Permeability, kr",0.15979899497487438,1.3704542002454428e-06,True
1,$k_{rw}$ (n_w=3.0),4,"Water Saturation, Sw","Relative Permeability, kr",0.16306532663316584,3.2484840302114196e-06,True
1,$k_{rw}$ (n_w=3.0),5,"Water Saturation, Sw","Relative Permeability, kr",0.1663316582914573,6.344695371506678e-06,True
1,$k_{rw}$ (n_w=3.0),6,"Water Saturation, Sw","Relative Permeability, kr",0.16959798994974873,1.0963633601963495e-05,True
1,$k_{rw}$ (n_w=3.0),7,"Water Saturation, Sw","Relative Permeability, kr",0.1728643216080402,1.740984409941426e-05,True
1,$k_{rw}$ (n_w=3.0),8,"Water Saturation, Sw","Relative Permeability, kr",0.17613065326633165,2.5987872241691276e-05,True
1,$k_{rw}$ (n_w=3.0),9,"Water Saturation, Sw","Relative Permeability, kr",0.1793969849246231,3.7002263406626855e-05,True
1,$k_{rw}$ (n_w=3.0),10,"Water Saturation, Sw","Relative Permeability, kr",0.18266331658291457,5.0757562972053295e-05,True
1,$k_{rw}$ (n_w=3.0),11,"Water Saturation, Sw","Relative Permeability, kr",0.18592964824120603,6.755831631580297e-05,True
1,$k_{rw}$ (n_w=3.0),12,"Water Saturation, Sw","Relative Permeability, kr",0.1891959798994975,8.770906881570812e-05,True
1,$k_{rw}$ (n_w=3.0),13,"Water Saturation, Sw","Relative Permeability, kr",0.19246231155778892,0.00011151436584960092,True
1,$k_{rw}$ (n_w=3.0),14,"Water Saturation, Sw","Relative Permeability, kr",0.1957286432160804,0.00013927875279531432,True
1,$k_{rw}$ (n_w=3.0),15,"Water Saturation, Sw","Relative Permeability, kr",0.19899497487437184,0.00017130677503067975,True
1,$k_{rw}$ (n_w=3.0),16,"Water Saturation, Sw","Relative Permeability, kr",0.2022613065326633,0.0002079029779335302,True
1,$k_{rw}$ (n_w=3.0),17,"Water Saturation, Sw","Relative Permeability, kr",0.20552763819095476,0.0002493719068816978,True
1,$k_{rw}$ (n_w=3.0),18,"Water Saturation, Sw","Relative Permeability, kr",0.20879396984924622,0.00029601810725301484,True
1,$k_{rw}$ (n_w=3.0),19,"Water Saturation, Sw","Relative Permeability, kr",0.21206030150753769,0.0003481461244253135,True
1,$k_{rw}$ (n_w=3.0),20,"Water Saturation, Sw","Relative Permeability, kr",0.21532663316582915,0.00040606050377642636,True
1,$k_{rw}$ (n_w=3.0),21,"Water Saturation, Sw","Relative Permeability, kr",0.2185929648241206,0.00047006579068418564,True
1,$k_{rw}$ (n_w=3.0),22,"Water Saturation, Sw","Relative Permeability, kr",0.22185929648241204,0.0005404665305264231,True
1,$k_{rw}$ (n_w=3.0),23,"Water Saturation, Sw","Relative Permeability, kr",0.22512562814070353,0.0006175672686809728,True
1,$k_{rw}$ (n_w=3.0),24,"Water Saturation, Sw","Relative Permeability, kr",0.22839195979899496,0.0007016725505256643,True
1,$k_{rw}$ (n_w=3.0),25,"Water Saturation, Sw","Relative Permeability, kr",0.23165829145728645,0.0007930869214383331,True
1,$k_{rw}$ (n_w=3.0),26,"Water Saturation, Sw","Relative Permeability, kr",0.23492462311557788,0.0008921149267968085,True
1,$k_{rw}$ (n_w=3.0),27,"Water Saturation, Sw","Relative Permeability, kr",0.23819095477386934,0.0009990611119789247,True
1,$k_{rw}$ (n_w=3.0),28,"Water Saturation, Sw","Relative Permeability, kr",0.2414572864321608,0.001114230022362514,True
1,$k_{rw}$ (n_w=3.0),29,"Water Saturation, Sw","Relative Permeability, kr",0.24472361809045226,0.0012379262033254078,True
1,$k_{rw}$ (n_w=3.0),30,"Water Saturation, Sw","Relative Permeability, kr",0.24798994974874372,0.0013704542002454393,True
