panel,series,point,x_label,y_label,x,y,finite
1,Well A rate,0,Additional Choke dP (bar),Rate (1000 kg/hr),0.0,29.999999999999996,True
1,Well A rate,1,Additional Choke dP (bar),Rate (1000 kg/hr),5.2631578947368425,29.462277985986642,True
1,Well A rate,2,Additional Choke dP (bar),Rate (1000 kg/hr),10.526315789473685,28.894003584813433,True
1,Well A rate,3,Additional Choke dP (bar),Rate (1000 kg/hr),15.789473684210527,28.29517679648036,True
1,Well A rate,4,Additional Choke dP (bar),Rate (1000 kg/hr),21.05263157894737,27.66579762098745,True
1,Well A rate,5,Additional Choke dP (bar),Rate (1000 kg/hr),26.315789473684212,27.005866058334693,True
1,Well A rate,6,Additional Choke dP (bar),Rate (1000 kg/hr),31.578947368421055,26.31538210852207,True
1,Well A rate,7,Additional Choke dP (bar),Rate (1000 kg/hr),36.8421052631579,25.594345771549627,True
1,Well A rate,8,Additional Choke dP (bar),Rate (1000 kg/hr),42.10526315789474,24.842757047417305,True
1,Well A rate,9,Additional Choke dP (bar),Rate (1000 kg/hr),47.36842105263158,24.06061593612513,True
1,Well A rate,10,Additional Choke dP (bar),Rate (1000 kg/hr),52.631578947368425,23.247922437673125,True
1,Well A rate,11,Additional Choke dP (bar),Rate (1000 kg/hr),57.89473684210527,22.404676552061268,True
1,Well A rate,12,Additional Choke dP (bar),Rate (1000 kg/hr),63.15789473684211,21.530878279289546,True
1,Well A rate,13,Additional Choke dP (bar),Rate (1000 kg/hr),68.42105263157896,20.626527619357994,True
1,Well A rate,14,Additional Choke dP (bar),Rate (1000 kg/hr),73.6842105263158,19.69162457226657,True
1,Well A rate,15,Additional Choke dP (bar),Rate (1000 kg/hr),78.94736842105263,18.72616913801531,True
1,Well A rate,16,Additional Choke dP (bar),Rate (1000 kg/hr),84.21052631578948,17.7301613166042,True
1,Well A rate,17,Additional Choke dP (bar),Rate (1000 kg/hr),89.47368421052633,16.703601108033233,True
1,Well A rate,18,Additional Choke dP (bar),Rate (1000 kg/hr),94.73684210526316,15.646488512302424,True
1,Well A rate,19,Additional Choke dP (bar),Rate (1000 kg/hr),100.0,14.558823529411764,True
2,Well B rate,0,Additional Choke dP (bar),Rate (1000 kg/hr),0.0,25.0,True
2,Well B rate,1,Additional Choke dP (bar),Rate (1000 kg/hr),5.2631578947368425,24.395118329976707,True
2,Well B rate,2,Additional Choke dP (bar),Rate (1000 kg/hr),10.526315789473685,23.755868383247538,True
2,Well B rate,3,Additional Choke dP (bar),Rate (1000 kg/hr),15.789473684210527,23.082250159812496,True
2,Well B rate,4,Additional Choke dP (bar),Rate (1000 kg/hr),21.05263157894737,22.374263659671588,True
2,Well B rate,5,Additional Choke dP (bar),Rate (1000 kg/hr),26.315789473684212,21.631908882824803,True
2,Well B rate,6,Additional Choke dP (bar),Rate (1000 kg/hr),31.578947368421055,20.855185829272152,True
2,Well B rate,7,Additional Choke dP (bar),Rate (1000 kg/hr),36.8421052631579,20.044094499013642,True
2,Well B rate,8,Additional Choke dP (bar),Rate (1000 kg/hr),42.10526315789474,19.19863489204925,True
2,Well B rate,9,Additional Choke dP (bar),Rate (1000 kg/hr),47.36842105263158,18.318807008378986,True
2,Well B rate,10,Additional Choke dP (bar),Rate (1000 kg/hr),52.631578947368425,17.404610848002864,True
2,Well B rate,11,Additional Choke dP (bar),Rate (1000 kg/hr),57.89473684210527,16.45604641092087,True
2,Well B rate,12,Additional Choke dP (bar),Rate (1000 kg/hr),63.15789473684211,15.473113697133009,True
2,Well B rate,13,Additional Choke dP (bar),Rate (1000 kg/hr),68.42105263157896,14.455812706639271,True
2,Well B rate,14,Additional Choke dP (bar),Rate (1000 kg/hr),73.6842105263158,13.404143439439666,True
2,Well B rate,15,Additional Choke dP (bar),Rate (1000 kg/hr),78.94736842105263,12.318105895534188,True
2,Well B rate,16,Additional Choke dP (bar),Rate (1000 kg/hr),84.21052631578948,11.197700074922848,True
2,Well B rate,17,Additional Choke dP (bar),Rate (1000 kg/hr),89.47368421052633,10.042925977605632,True
2,Well B rate,18,Additional Choke dP (bar),Rate (1000 kg/hr),94.73684210526316,8.85378360358255,True
2,Well B rate,19,Additional Choke dP (bar),Rate (1000 kg/hr),100.0,7.630272952853599,True
3,Well C rate,0,Additional Choke dP (bar),Rate (1000 kg/hr),0.0,20.0,True
3,Well C rate,1,Additional Choke dP (bar),Rate (1000 kg/hr),5.2631578947368425,19.388671315311868,True
3,Well C rate,2,Additional Choke dP (bar),Rate (1000 kg/hr),10.526315789473685,18.74260804626646,True
3,Well C rate,3,Additional Choke dP (bar),Rate (1000 kg/hr),15.789473684210527,18.06181019286378,True
3,Well C rate,4,Additional Choke dP (bar),Rate (1000 kg/hr),21.05263157894737,17.346277755103813,True
3,Well C rate,5,Additional Choke dP (bar),Rate (1000 kg/hr),26.315789473684212,16.596010732986564,True
3,Well C rate,6,Additional Choke dP (bar),Rate (1000 kg/hr),31.578947368421055,15.811009126512035,True
3,Well C rate,7,Additional Choke dP (bar),Rate (1000 kg/hr),36.8421052631579,14.991272935680236,True
3,Well C rate,8,Additional Choke dP (bar),Rate (1000 kg/hr),42.10526315789474,14.136802160491147,True
3,Well C rate,9,Additional Choke dP (bar),Rate (1000 kg/hr),47.36842105263158,13.24759680094478,True
3,Well C rate,10,Additional Choke dP (bar),Rate (1000 kg/hr),52.631578947368425,12.323656857041126,True
3,Well C rate,11,Additional Choke dP (bar),Rate (1000 kg/hr),57.89473684210527,11.364982328780211,True
3,Well C rate,12,Additional Choke dP (bar),Rate (1000 kg/hr),63.15789473684211,10.371573216162,True
3,Well C rate,13,Additional Choke dP (bar),Rate (1000 kg/hr),68.42105263157896,9.34342951918651,True
3,Well C rate,14,Additional Choke dP (bar),Rate (1000 kg/hr),73.6842105263158,8.280551237853752,True
3,Well C rate,15,Additional Choke dP (bar),Rate (1000 kg/hr),78.94736842105263,7.182938372163704,True
3,Well C rate,16,Additional Choke dP (bar),Rate (1000 kg/hr),84.21052631578948,6.0505909221163705,True
3,Well C rate,17,Additional Choke dP (bar),Rate (1000 kg/hr),89.47368421052633,4.883508887711766,True
3,Well C rate,18,Additional Choke dP (bar),Rate (1000 kg/hr),94.73684210526316,3.6816922689498806,True
3,Well C rate,19,Additional Choke dP (bar),Rate (1000 kg/hr),100.0,2.4451410658307178,True
4,Well D rate,0,Additional Choke dP (bar),Rate (1000 kg/hr),0.0,14.999999999999998,True
4,Well D rate,1,Additional Choke dP (bar),Rate (1000 kg/hr),5.2631578947368425,14.398105399952126,True
4,Well D rate,2,Additional Choke dP (bar),Rate (1000 kg/hr),10.526315789473685,13.762012243083348,True
4,Well D rate,3,Additional Choke dP (bar),Rate (1000 kg/hr),15.789473684210527,13.091720529393664,True
4,Well D rate,4,Additional Choke dP (bar),Rate (1000 kg/hr),21.05263157894737,12.387230258883077,True
4,Well D rate,5,Additional Choke dP (bar),Rate (1000 kg/hr),26.315789473684212,11.648541431551589,True
4,Well D rate,6,Additional Choke dP (bar),Rate (1000 kg/hr),31.578947368421055,10.8756540473992,True
4,Well D rate,7,Additional Choke dP (bar),Rate (1000 kg/hr),36.8421052631579,10.068568106425916,True
4,Well D rate,8,Additional Choke dP (bar),Rate (1000 kg/hr),42.10526315789474,9.227283608631717,True
4,Well D rate,9,Additional Choke dP (bar),Rate (1000 kg/hr),47.36842105263158,8.351800554016622,True
4,Well D rate,10,Additional Choke dP (bar),Rate (1000 kg/hr),52.631578947368425,7.44211894258062,True
4,Well D rate,11,Additional Choke dP (bar),Rate (1000 kg/hr),57.89473684210527,6.498238774323726,True
4,Well D rate,12,Additional Choke dP (bar),Rate (1000 kg/hr),63.15789473684211,5.520160049245921,True
4,Well D rate,13,Additional Choke dP (bar),Rate (1000 kg/hr),68.42105263157896,4.507882767347217,True
4,Well D rate,14,Additional Choke dP (bar),Rate (1000 kg/hr),73.6842105263158,3.461406928627611,True
4,Well D rate,15,Additional Choke dP (bar),Rate (1000 kg/hr),78.94736842105263,2.380732533087104,True
4,Well D rate,16,Additional Choke dP (bar),Rate (1000 kg/hr),84.21052631578948,1.265859580725692,True
