panel,series,point,x_label,y_label,x,y,finite
1,Wobbe Index,0,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),0.0,50.72649578432191,True
1,Wobbe Index,1,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),5.0,50.10694013330799,True
1,Wobbe Index,2,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),10.0,49.48580112110379,True
1,Wobbe Index,3,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),15.000000000000002,48.86386397555902,True
1,Wobbe Index,4,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),20.0,48.24214046350038,True
1,Wobbe Index,5,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),25.0,47.62193644950116,True
1,Wobbe Index,6,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),30.000000000000004,47.00494347948765,True
1,Wobbe Index,7,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),35.0,46.39336473023913,True
1,Wobbe Index,8,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),40.0,45.790091036497735,True
1,Wobbe Index,9,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),45.0,45.198951424497466,True
1,Wobbe Index,10,Hydrogen Fraction (mol%),Wobbe Index (MJ/m³),50.0,44.62507713415994,True
2,Gas Density,0,,Density (kg/m³),0.0,0.6798557535047618,True
2,Gas Density,1,,Density (kg/m³),5.0,0.6499979965168137,True
2,Gas Density,2,,Density (kg/m³),10.0,0.6201580913755631,True
2,Gas Density,3,,Density (kg/m³),15.000000000000002,0.5903352554114683,True
2,Gas Density,4,,Density (kg/m³),20.0,0.5605287088347057,True
2,Gas Density,5,,Density (kg/m³),25.0,0.5307376745956209,True
2,Gas Density,6,,Density (kg/m³),30.000000000000004,0.500961378246417,True
2,Gas Density,7,,Density (kg/m³),35.0,0.47119904780401173,True
2,Gas Density,8,,Density (kg/m³),40.0,0.4414499136140006,True
2,Gas Density,9,,Density (kg/m³),45.0,0.41171320821565865,True
2,Gas Density,10,,Density (kg/m³),50.0,0.3819881662079197,True
