panel,series,point,x_label,y_label,x,y,finite
1,Isenthalpic expansion,0,Temperature [°C],Pressure [bara],5.493149730053688,40.0,True
1,Isenthalpic expansion,1,Temperature [°C],Pressure [bara],8.209046667655514,44.375,True
1,Isenthalpic expansion,2,Temperature [°C],Pressure [bara],10.831665708156038,48.75,True
1,Isenthalpic expansion,3,Temperature [°C],Pressure [bara],13.361702301467801,53.125,True
1,Isenthalpic expansion,4,Temperature [°C],Pressure [bara],15.800254509413321,57.5,True
1,Isenthalpic expansion,5,Temperature [°C],Pressure [bara],18.148778283226534,61.875,True
1,Isenthalpic expansion,6,Temperature [°C],Pressure [bara],20.409040120236682,66.25,True
1,Isenthalpic expansion,7,Temperature [°C],Pressure [bara],22.58306894798602,70.625,True
1,Isenthalpic expansion,8,Temperature [°C],Pressure [bara],24.67310895910964,75.0,True
1,Isenthalpic expansion,9,Temperature [°C],Pressure [bara],26.681574488913725,79.375,True
1,Isenthalpic expansion,10,Temperature [°C],Pressure [bara],28.61100802596468,83.75,True
1,Isenthalpic expansion,11,Temperature [°C],Pressure [bara],30.464041939268668,88.125,True
1,Isenthalpic expansion,12,Temperature [°C],Pressure [bara],32.243364310094876,92.5,True
1,Isenthalpic expansion,13,Temperature [°C],Pressure [bara],33.95168898417222,96.875,True
1,Isenthalpic expansion,14,Temperature [°C],Pressure [bara],35.59172983786226,101.25,True
1,Isenthalpic expansion,15,Temperature [°C],Pressure [bara],37.16617905411647,105.625,True
1,Isenthalpic expansion,16,Temperature [°C],Pressure [bara],38.67768914928354,110.0,True
1,Isenthalpic expansion,17,Temperature [°C],Pressure [bara],40.12885841943461,114.375,True
1,Isenthalpic expansion,18,Temperature [°C],Pressure [bara],41.52221944687335,118.75,True
1,Isenthalpic expansion,19,Temperature [°C],Pressure [bara],42.86023029951616,123.125,True
1,Isenthalpic expansion,20,Temperature [°C],Pressure [bara],44.14526806401636,127.5,True
1,Isenthalpic expansion,21,Temperature [°C],Pressure [bara],45.37962438175413,131.875,True
1,Isenthalpic expansion,22,Temperature [°C],Pressure [bara],46.565502618336666,136.25,True
1,Isenthalpic expansion,23,Temperature [°C],Pressure [bara],47.70501652879955,140.625,True
1,Isenthalpic expansion,24,Temperature [°C],Pressure [bara],48.8001899648163,145.0,True
1,"Inlet (50 °C, 150 bara)",0,Temperature [°C],Pressure [bara],50.0,150.0,True
1,Design outlet (80 bara),0,Temperature [°C],Pressure [bara],26.96198595380946,80.0,True
