panel,series,point,x_label,y_label,x,y,finite
1,Gas,0,Separator Pressure (bara),Outlet Flow Rate (kg/hr),20.0,12462.735625187006,True
1,Gas,1,Separator Pressure (bara),Outlet Flow Rate (kg/hr),25.0,11407.758458652246,True
1,Gas,2,Separator Pressure (bara),Outlet Flow Rate (kg/hr),30.0,10549.104913513711,True
1,Gas,3,Separator Pressure (bara),Outlet Flow Rate (kg/hr),35.0,9809.386518034853,True
1,Gas,4,Separator Pressure (bara),Outlet Flow Rate (kg/hr),40.0,9146.507008044673,True
1,Gas,5,Separator Pressure (bara),Outlet Flow Rate (kg/hr),45.0,8535.059129538105,True
1,Gas,6,Separator Pressure (bara),Outlet Flow Rate (kg/hr),50.0,7958.462979288644,True
1,Gas,7,Separator Pressure (bara),Outlet Flow Rate (kg/hr),55.0,7405.196014111248,True
1,Gas,8,Separator Pressure (bara),Outlet Flow Rate (kg/hr),60.0,6866.8066944043185,True
1,Gas,9,Separator Pressure (bara),Outlet Flow Rate (kg/hr),65.0,6336.787355685665,True
1,Gas,10,Separator Pressure (bara),Outlet Flow Rate (kg/hr),70.0,5809.894083051075,True
1,Gas,11,Separator Pressure (bara),Outlet Flow Rate (kg/hr),75.0,5281.713588336597,True
1,Gas,12,Separator Pressure (bara),Outlet Flow Rate (kg/hr),80.0,4748.373142379587,True
1,Oil,0,Separator Pressure (bara),Outlet Flow Rate (kg/hr),20.0,51263.37464732739,True
1,Oil,1,Separator Pressure (bara),Outlet Flow Rate (kg/hr),25.0,52288.42061797018,True
1,Oil,2,Separator Pressure (bara),Outlet Flow Rate (kg/hr),30.0,53127.81215503021,True
1,Oil,3,Separator Pressure (bara),Outlet Flow Rate (kg/hr),35.0,53854.19028918157,True
1,Oil,4,Separator Pressure (bara),Outlet Flow Rate (kg/hr),40.0,54507.34609907333,True
1,Oil,5,Separator Pressure (bara),Outlet Flow Rate (kg/hr),45.0,55111.43562946124,True
1,Oil,6,Separator Pressure (bara),Outlet Flow Rate (kg/hr),50.0,55682.30239194435,True
1,Oil,7,Separator Pressure (bara),Outlet Flow Rate (kg/hr),55.0,56231.00795238649,True
1,Oil,8,Separator Pressure (bara),Outlet Flow Rate (kg/hr),60.0,56765.70088517065,True
1,Oil,9,Separator Pressure (bara),Outlet Flow Rate (kg/hr),65.0,57292.68172448517,True
1,Oil,10,Separator Pressure (bara),Outlet Flow Rate (kg/hr),70.0,57817.0480714084,True
1,Oil,11,Separator Pressure (bara),Outlet Flow Rate (kg/hr),75.0,58343.106974893286,True
1,Oil,12,Separator Pressure (bara),Outlet Flow Rate (kg/hr),80.0,58874.65218573286,True
1,Water,0,Separator Pressure (bara),Outlet Flow Rate (kg/hr),20.0,16273.889727488895,True
1,Water,1,Separator Pressure (bara),Outlet Flow Rate (kg/hr),25.0,16303.820923379146,True
1,Water,2,Separator Pressure (bara),Outlet Flow Rate (kg/hr),30.0,16323.082931459716,True
1,Water,3,Separator Pressure (bara),Outlet Flow Rate (kg/hr),35.0,16336.423192782202,True
1,Water,4,Separator Pressure (bara),Outlet Flow Rate (kg/hr),40.0,16346.146892880295,True
1,Water,5,Separator Pressure (bara),Outlet Flow Rate (kg/hr),45.0,16353.50524099716,True
1,Water,6,Separator Pressure (bara),Outlet Flow Rate (kg/hr),50.0,16359.234628765524,True
1,Water,7,Separator Pressure (bara),Outlet Flow Rate (kg/hr),55.0,16363.796033498887,True
1,Water,8,Separator Pressure (bara),Outlet Flow Rate (kg/hr),60.0,16367.492420423321,True
1,Water,9,Separator Pressure (bara),Outlet Flow Rate (kg/hr),65.0,16370.530919828208,True
1,Water,10,Separator Pressure (bara),Outlet Flow Rate (kg/hr),70.0,16373.057845538402,True
1,Water,11,Separator Pressure (bara),Outlet Flow Rate (kg/hr),75.0,16375.179436768936,True
1,Water,12,Separator Pressure (bara),Outlet Flow Rate (kg/hr),80.0,16376.974671886956,True
