panel,series,point,x_label,y_label,x,y,finite
2,Oil,0,Water Fraction in Feed (mol%),Flow Rate (kg/hr),10.0,67186.35534395742,True
2,Oil,1,Water Fraction in Feed (mol%),Flow Rate (kg/hr),15.0,65592.07454976677,True
2,Oil,2,Water Fraction in Feed (mol%),Flow Rate (kg/hr),20.0,63886.595563275616,True
2,Oil,3,Water Fraction in Feed (mol%),Flow Rate (kg/hr),25.0,62057.86419837553,True
2,Oil,4,Water Fraction in Feed (mol%),Flow Rate (kg/hr),30.0,60092.01867794694,True
2,Oil,5,Water Fraction in Feed (mol%),Flow Rate (kg/hr),35.0,57973.03761446279,True
2,Oil,6,Water Fraction in Feed (mol%),Flow Rate (kg/hr),40.0,55682.30239194435,True
2,Oil,7,Water Fraction in Feed (mol%),Flow Rate (kg/hr),45.0,53198.04863956363,True
2,Oil,8,Water Fraction in Feed (mol%),Flow Rate (kg/hr),50.0,50494.67255835408,True
2,Oil,9,Water Fraction in Feed (mol%),Flow Rate (kg/hr),55.0,47541.845224434954,True
2,Oil,10,Water Fraction in Feed (mol%),Flow Rate (kg/hr),60.0,44303.369854259814,True
2,Oil,11,Water Fraction in Feed (mol%),Flow Rate (kg/hr),65.0,40735.69058193543,True
2,Oil,12,Water Fraction in Feed (mol%),Flow Rate (kg/hr),70.0,36785.92212438422,True
2,Oil,13,Water Fraction in Feed (mol%),Flow Rate (kg/hr),75.0,32389.21059198848,True
2,Oil,14,Water Fraction in Feed (mol%),Flow Rate (kg/hr),80.0,27465.14468837011,True
2,Water,0,Water Fraction in Feed (mol%),Flow Rate (kg/hr),10.0,3210.2369754291312,True
2,Water,1,Water Fraction in Feed (mol%),Flow Rate (kg/hr),15.0,5032.481316468925,True
2,Water,2,Water Fraction in Feed (mol%),Flow Rate (kg/hr),20.0,6981.823867342408,True
2,Water,3,Water Fraction in Feed (mol%),Flow Rate (kg/hr),25.0,9072.042413840561,True
2,Water,4,Water Fraction in Feed (mol%),Flow Rate (kg/hr),30.0,11318.98079435121,True
2,Water,5,Water Fraction in Feed (mol%),Flow Rate (kg/hr),35.0,13740.951252702573,True
2,Water,6,Water Fraction in Feed (mol%),Flow Rate (kg/hr),40.0,16359.234628765524,True
2,Water,7,Water Fraction in Feed (mol%),Flow Rate (kg/hr),45.0,19198.70731476229,True
2,Water,8,Water Fraction in Feed (mol%),Flow Rate (kg/hr),50.0,22288.634111272055,True
2,Water,9,Water Fraction in Feed (mol%),Flow Rate (kg/hr),55.0,25663.680560585068,True
2,Water,10,Water Fraction in Feed (mol%),Flow Rate (kg/hr),60.0,29365.219065659658,True
2,Water,11,Water Fraction in Feed (mol%),Flow Rate (kg/hr),65.0,33443.033315005625,True
2,Water,12,Water Fraction in Feed (mol%),Flow Rate (kg/hr),70.0,37957.570301758504,True
2,Water,13,Water Fraction in Feed (mol%),Flow Rate (kg/hr),75.0,42982.95677510289,True
2,Water,14,Water Fraction in Feed (mol%),Flow Rate (kg/hr),80.0,48611.10091966072,True
