panel,series,point,x_label,y_label,x,y,finite
1,Export Rate,0,,Export Gas Rate (t/hr),15.0,15.00000000000001,True
1,Export Rate,1,,Export Gas Rate (t/hr),17.5,17.499999999999996,True
1,Export Rate,2,,Export Gas Rate (t/hr),20.0,20.000000000000004,True
1,Export Rate,3,,Export Gas Rate (t/hr),22.5,22.5,True
1,Export Rate,4,,Export Gas Rate (t/hr),25.0,25.0,True
1,Export Rate,5,,Export Gas Rate (t/hr),27.5,27.5,True
1,Export Rate,6,,Export Gas Rate (t/hr),30.0,30.000000000000004,True
1,Export Rate,7,,Export Gas Rate (t/hr),32.5,32.50000000000001,True
1,Export Rate,8,,Export Gas Rate (t/hr),35.0,35.00000000000001,True
1,Export Rate,9,,Export Gas Rate (t/hr),37.5,37.500000000000014,True
1,Export Rate,10,,Export Gas Rate (t/hr),40.0,39.99999999999999,True
1,Export Rate,11,,Export Gas Rate (t/hr),42.5,42.49999999999999,True
1,Export Rate,12,,Export Gas Rate (t/hr),45.0,45.00000000000001,True
1,Export Rate,13,,Export Gas Rate (t/hr),47.5,47.49999999999999,True
1,Export Rate,14,,Export Gas Rate (t/hr),50.0,50.0,True
1,Export Rate,15,,Export Gas Rate (t/hr),52.5,52.50000000000001,True
1,Export Rate,16,,Export Gas Rate (t/hr),55.0,54.99999999999999,True
1,Export Rate,17,,Export Gas Rate (t/hr),57.5,57.5,True
1,Export Rate,18,,Export Gas Rate (t/hr),60.0,60.00000000000001,True
1,Export Rate,19,,Export Gas Rate (t/hr),62.5,62.5,True
1,Export Rate,20,,Export Gas Rate (t/hr),65.0,64.99999999999999,True
1,Export Rate,21,,Export Gas Rate (t/hr),67.5,67.50000000000001,True
1,Export Rate,22,,Export Gas Rate (t/hr),70.0,69.99999999999999,True
1,Export Rate,23,,Export Gas Rate (t/hr),72.5,72.49999999999997,True
1,Export Rate,24,,Export Gas Rate (t/hr),75.0,74.99999999999994,True
2,Max Utilization,0,Feed Rate (t/hr),Max Equipment Utilization (%),15.0,27.777777777777768,True
2,Max Utilization,1,Feed Rate (t/hr),Max Equipment Utilization (%),17.5,32.407407407407426,True
2,Max Utilization,2,Feed Rate (t/hr),Max Equipment Utilization (%),20.0,37.03703703703698,True
2,Max Utilization,3,Feed Rate (t/hr),Max Equipment Utilization (%),22.5,41.666666666666615,True
2,Max Utilization,4,Feed Rate (t/hr),Max Equipment Utilization (%),25.0,46.29629629629625,True
2,Max Utilization,5,Feed Rate (t/hr),Max Equipment Utilization (%),27.5,50.925925925925874,True
2,Max Utilization,6,Feed Rate (t/hr),Max Equipment Utilization (%),30.0,55.55555555555549,True
2,Max Utilization,7,Feed Rate (t/hr),Max Equipment Utilization (%),32.5,60.185185185185055,True
2,Max Utilization,8,Feed Rate (t/hr),Max Equipment Utilization (%),35.0,64.81481481481491,True
2,Max Utilization,9,Feed Rate (t/hr),Max Equipment Utilization (%),37.5,69.44444444444436,True
2,Max Utilization,10,Feed Rate (t/hr),Max Equipment Utilization (%),40.0,74.07407407407403,True
2,Max Utilization,11,Feed Rate (t/hr),Max Equipment Utilization (%),42.5,78.70370370370382,True
2,Max Utilization,12,Feed Rate (t/hr),Max Equipment Utilization (%),45.0,83.33333333333346,True
2,Max Utilization,13,Feed Rate (t/hr),Max Equipment Utilization (%),47.5,87.96296296296309,True
2,Max Utilization,14,Feed Rate (t/hr),Max Equipment Utilization (%),50.0,92.59259259259261,True
2,Max Utilization,15,Feed Rate (t/hr),Max Equipment Utilization (%),52.5,97.22222222222221,True
2,Max Utilization,16,Feed Rate (t/hr),Max Equipment Utilization (%),55.0,101.85185185185203,True
2,Max Utilization,17,Feed Rate (t/hr),Max Equipment Utilization (%),57.5,106.48148148148144,True
2,Max Utilization,18,Feed Rate (t/hr),Max Equipment Utilization (%),60.0,111.11111111111114,True
2,Max Utilization,19,Feed Rate (t/hr),Max Equipment Utilization (%),62.5,115.7407407407407,True
2,Max Utilization,20,Feed Rate (t/hr),Max Equipment Utilization (%),65.0,120.37037037037047,True
2,Max Utilization,21,Feed Rate (t/hr),Max Equipment Utilization (%),67.5,125.00000000000074,True
2,Max Utilization,22,Feed Rate (t/hr),Max Equipment Utilization (%),70.0,129.62962962962962,True
2,Max Utilization,23,Feed Rate (t/hr),Max Equipment Utilization (%),72.5,134.25925925925884,True
2,Max Utilization,24,Feed Rate (t/hr),Max Equipment Utilization (%),75.0,138.88888888888883,True
2,Capacity Limit (100%),0,Feed Rate (t/hr),Max Equipment Utilization (%),0.0,100.0,True
2,Capacity Limit (100%),1,Feed Rate (t/hr),Max Equipment Utilization (%),1.0,100.0,True
