Figure,Panel,Series,Output / unit,Minimum,Maximum,Finite points,Missing points
ch19_objective_function_landscape.png,1,Export Rate,Export Gas Rate (t/hr),15.00000000000001,74.99999999999994,25,0
ch19_objective_function_landscape.png,2,Max Utilization,Max Equipment Utilization (%),27.777777777777768,138.88888888888883,25,0
ch19_objective_function_landscape.png,2,Capacity Limit (100%),Max Equipment Utilization (%),100.0,100.0,2,0
ch19_sensitivity_tornado.png,1,Curve 1,,0.0,1.0,2,0
ch19_sensitivity_tornado.png,1,Capacity +20%,Change in Max Throughput (kg/hr) from baseline 53848,0.0,253.90625,2,0
ch19_sensitivity_tornado.png,1,Capacity -20%,Change in Max Throughput (kg/hr) from baseline 53848,-10664.0625,-10664.0625,2,0
