panel,series,point,x_label,y_label,x,y,finite
1,Dew branch,0,Temperature (°C),Pressure (bara),-45.93604398550056,77.81321947375133,True
1,Dew branch,1,Temperature (°C),Pressure (bara),-45.09525930122891,78.56351387008793,True
1,Dew branch,2,Temperature (°C),Pressure (bara),-44.14469019757294,79.38525466852431,True
1,Dew branch,3,Temperature (°C),Pressure (bara),-43.06609006177527,80.28172112912564,True
1,Dew branch,4,Temperature (°C),Pressure (bara),-41.83691929427118,81.25400133451464,True
1,Dew branch,5,Temperature (°C),Pressure (bara),-40.42953208202533,82.29864822008062,True
1,Dew branch,6,Temperature (°C),Pressure (bara),-38.81002963133233,83.40391327315503,True
1,Dew branch,7,Temperature (°C),Pressure (bara),-36.93712988722163,84.54323301243869,True
1,Dew branch,8,Temperature (°C),Pressure (bara),-34.76146486149537,85.6640360121295,True
1,Dew branch,9,Temperature (°C),Pressure (bara),-32.226263573961376,86.66871242716623,True
1,Dew branch,10,Temperature (°C),Pressure (bara),-29.27150535720068,87.38285011526534,True
1,Dew branch,11,Temperature (°C),Pressure (bara),-25.845909245551127,87.50387243752802,True
1,Dew branch,12,Temperature (°C),Pressure (bara),-21.935745463888225,86.52242880841581,True
1,Dew branch,13,Temperature (°C),Pressure (bara),-17.62912443852315,83.61377548004165,True
1,Dew branch,14,Temperature (°C),Pressure (bara),-13.25647334851385,77.51925304244398,True
1,Dew branch,15,Temperature (°C),Pressure (bara),-9.706648542093092,66.5126516269331,True
1,Dew branch,16,Temperature (°C),Pressure (bara),-8.824474371812585,54.08288532133615,True
1,Dew branch,17,Temperature (°C),Pressure (bara),-9.624987589683087,45.81582651763709,True
1,Dew branch,18,Temperature (°C),Pressure (bara),-11.56263785129471,37.56962426772864,True
1,Dew branch,19,Temperature (°C),Pressure (bara),-14.67486664973137,29.73799445253697,True
1,Dew branch,20,Temperature (°C),Pressure (bara),-18.94892516399699,22.65327792499805,True
1,Dew branch,21,Temperature (°C),Pressure (bara),-24.32446966657463,16.5522806519178,True
1,Dew branch,22,Temperature (°C),Pressure (bara),-30.699336329287092,11.55861273425395,True
1,Dew branch,23,Temperature (°C),Pressure (bara),-37.93809576998015,7.6829388457607966,True
1,Dew branch,24,Temperature (°C),Pressure (bara),-45.88292484650222,4.839588775699225,True
1,Dew branch,25,Temperature (°C),Pressure (bara),-54.36599061919628,2.8751600180328984,True
1,Dew branch,26,Temperature (°C),Pressure (bara),-63.222042954416196,1.6025742137692727,True
1,Bubble branch,0,Temperature (°C),Pressure (bara),-160.45756344046964,1.1051709180756477,True
1,Bubble branch,1,Temperature (°C),Pressure (bara),-159.12485082224532,1.2214027581601699,True
1,Bubble branch,2,Temperature (°C),Pressure (bara),-157.76240784214343,1.3498588075760032,True
1,Bubble branch,3,Temperature (°C),Pressure (bara),-156.36907233802353,1.4918246976412703,True
1,Bubble branch,4,Temperature (°C),Pressure (bara),-155.81260971048596,1.5516384498605629,True
1,Bubble branch,5,Temperature (°C),Pressure (bara),-155.1949821790902,1.6201730953289786,True
1,Bubble branch,6,Temperature (°C),Pressure (bara),-154.50886955212985,1.699011978101493,True
1,Bubble branch,7,Temperature (°C),Pressure (bara),-153.74595379480206,1.7900977689360227,True
1,Bubble branch,8,Temperature (°C),Pressure (bara),-152.89676012544305,1.895830994596812,True
1,Bubble branch,9,Temperature (°C),Pressure (bara),-151.95046932155216,2.0191999672845085,True
1,Bubble branch,10,Temperature (°C),Pressure (bara),-150.89469585829465,2.163953386209587,True
1,Bubble branch,11,Temperature (°C),Pressure (bara),-149.7152257433272,2.3348313135390915,True
1,Bubble branch,12,Temperature (°C),Pressure (bara),-148.3957072819928,2.537876499028468,True
1,Bubble branch,13,Temperature (°C),Pressure (bara),-146.91728774414383,2.7808569071272773,True
1,Bubble branch,14,Temperature (°C),Pressure (bara),-145.25818944192628,3.0738428292660327,True
