Figure,Panel,Series,Output / unit,Minimum,Maximum,Finite points,Missing points
ch14_temperature_profile.png,1,Hot side,Temperature [°C],89.92592106431874,120.0,50,0
ch14_temperature_profile.png,1,Cold side,Temperature [°C],25.0,49.18672842379465,50,0
ch14_duty_vs_flow.png,1,Duty,Heat transferred [kW],429.47987330629235,588.4908287207103,12,0
ch14_duty_vs_flow.png,2,Hot outlet T,Outlet Temperature [°C],60.62305764590957,103.73255218500583,12,0
ch14_duty_vs_flow.png,2,Cold outlet T,Outlet Temperature [°C],44.06361041219151,51.23504830481443,12,0
ch14_ua_sizing.png,1,Curve 1,Heat transferred [kW],172.77270666239107,950.1369377978483,15,0
ch14_ua_sizing.png,2,Curve 1,Thermal Effectiveness [-],0.09911893185101658,0.5450893272071392,15,0
