panel,series,point,x_label,y_label,x,y,finite
1,Curve 1,0,UA Value [kW/K],Heat transferred [kW],2.0,172.77270666239107,True
1,Curve 1,1,UA Value [kW/K],Heat transferred [kW],3.2857142857142856,268.2005855665135,True
1,Curve 1,2,UA Value [kW/K],Heat transferred [kW],4.571428571428571,353.6542033765891,True
1,Curve 1,3,UA Value [kW/K],Heat transferred [kW],5.857142857142857,430.6144291209541,True
1,Curve 1,4,UA Value [kW/K],Heat transferred [kW],7.142857142857143,500.2828098517009,True
1,Curve 1,5,UA Value [kW/K],Heat transferred [kW],8.428571428571429,563.6444605587365,True
1,Curve 1,6,UA Value [kW/K],Heat transferred [kW],9.714285714285714,621.5146982179415,True
1,Curve 1,7,UA Value [kW/K],Heat transferred [kW],11.0,674.5741131020546,True
1,Curve 1,8,UA Value [kW/K],Heat transferred [kW],12.285714285714286,723.3952944335576,True
1,Curve 1,9,UA Value [kW/K],Heat transferred [kW],13.571428571428573,768.4634350406352,True
1,Curve 1,10,UA Value [kW/K],Heat transferred [kW],14.85714285714286,810.1923938177456,True
1,Curve 1,11,UA Value [kW/K],Heat transferred [kW],16.142857142857142,848.937340633244,True
1,Curve 1,12,UA Value [kW/K],Heat transferred [kW],17.428571428571427,885.004802973019,True
1,Curve 1,13,UA Value [kW/K],Heat transferred [kW],18.714285714285715,918.6607184792941,True
1,Curve 1,14,UA Value [kW/K],Heat transferred [kW],20.0,950.1369377978483,True
2,Curve 1,0,UA Value [kW/K],Thermal Effectiveness [-],2.0,0.09911893185101658,True
2,Curve 1,1,UA Value [kW/K],Thermal Effectiveness [-],3.2857142857142856,0.1538654807585293,True
2,Curve 1,2,UA Value [kW/K],Thermal Effectiveness [-],4.571428571428571,0.20288984042520533,True
2,Curve 1,3,UA Value [kW/K],Thermal Effectiveness [-],5.857142857142857,0.2470415790197549,True
2,Curve 1,4,UA Value [kW/K],Thermal Effectiveness [-],7.142857142857143,0.287010018407918,True
2,Curve 1,5,UA Value [kW/K],Thermal Effectiveness [-],8.428571428571429,0.3233603151187344,True
2,Curve 1,6,UA Value [kW/K],Thermal Effectiveness [-],9.714285714285714,0.35656021263459886,True
2,Curve 1,7,UA Value [kW/K],Thermal Effectiveness [-],11.0,0.38700016265945336,True
2,Curve 1,8,UA Value [kW/K],Thermal Effectiveness [-],12.285714285714286,0.4150086568416252,True
2,Curve 1,9,UA Value [kW/K],Thermal Effectiveness [-],13.571428571428573,0.4408640482841077,True
2,Curve 1,10,UA Value [kW/K],Thermal Effectiveness [-],14.85714285714286,0.4648037659904257,True
2,Curve 1,11,UA Value [kW/K],Thermal Effectiveness [-],16.142857142857142,0.4870315692409176,True
2,Curve 1,12,UA Value [kW/K],Thermal Effectiveness [-],17.428571428571427,0.5077233116747693,True
2,Curve 1,13,UA Value [kW/K],Thermal Effectiveness [-],18.714285714285715,0.5270315604360679,True
2,Curve 1,14,UA Value [kW/K],Thermal Effectiveness [-],20.0,0.5450893272071392,True
